Geneid,Control_rep1,Control_rep2,Control_rep3,100mM_NaCl_rep1,100mM_NaCl_rep2,100mM_NaCl_rep3,200mM_NaCl_rep1,200mM_NaCl_rep2,200mM_NaCl_rep3,300mM_NaCl_rep1,300mM_NaCl_rep2,300mM_NaCl_rep3
TraesCS7D02G211200,0.182537043558388,0.219903338492621,0.316409873417805,0.223205213834477,0.476270708170002,0.237971460968644,0.245232556831714,0.183931963901456,0.50520616532936,0.717060820476767,0.514786407468302,0.538450734410278
TraesCS7D02G296100,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G403100,52.0029414480944,44.9675521438216,50.5065054012485,31.671827684676,31.6852213004711,33.8847478909221,12.3890682773223,12.2311244885258,12.806839146356,21.670142140013,22.1891102142869,23.1480465073712
TraesCS7D02G464900,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G465000,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G476400,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7D02G472200,0,0,0,0,0.027260577550504,0.0283768915243456,0,0,0,0,0.0334830938056982,0
TraesCS1A02G019800,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS1A02G020200,0,0,0,0,0,0.0556125623532033,0.125038775373943,0,0,0,0,0
TraesCS2A02G705800_M,0.151815888512579,0.150887055893974,0.0704886953511195,0.250613416420929,0.0950673366770716,0.09896032082944,0.486721983446394,0.401562111452499,0.615944942259693,0.307507826052988,0.145959332020711,0.0319877837518807
TraesCS3A02G070300,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS3A02G301300,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS3A02G514400,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS4A02G386700,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS4A02G464100,0.0563109851916552,0,0,0.0619710647292352,0.158679104547421,0,0.990353057019957,0.383003809977036,0.701331376525367,0.311071800230757,0.129932863252127,0
TraesCS4A02G464200,0,0,0.0567129115676204,0.336059005687396,0,0.298575957602873,1.56640270714125,1.90388675921457,1.3253596658112,0.0562297261039956,0,0
TraesCS4A02G472400,2.64895400058474,2.33661393516262,3.60220471275655,3.85401002554196,2.78337486682326,3.29244702942728,6.07022032866193,6.56554577554652,7.21852072590645,4.76201929496109,4.66187690679336,5.61921663858931
TraesCS5A02G483000,0,0.065038295707524,0,0,0.0563444563727383,0,0,0.0679993169970105,0,0,0,0
TraesCS5A02G520400,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS5A02G520500,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS6A02G008700,3.1608372490101,4.79792539050405,4.77455548245263,3.63314985215847,2.77104942458934,2.6098067226956,2.93393275512097,3.18499188685138,2.70399569707671,2.09532260166895,1.53971063454551,1.95357674923258
TraesCS6A02G038300,0.101297722672592,0,0,0,0,0,0,0,0,0.111917292314426,0,0
TraesCS6A02G106600,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS6A02G320900,0,0,0,0,0,0,0,0,0,0,0,0
TraesCS7A02G020400,2.00089002720533,1.76010722438873,1.76689250669347,1.86963012019361,1.87944049598962,1.99331639046476,3.07083164921191,3.80886934025247,3.12038131300987,3.92078218516721,5.00888519811011,3.62726360579463
TraesCS7A02G024800,2.15373429505169,1.87951383409643,1.87314645063341,1.90773496264327,1.97366581465649,2.61947085661234,2.88705600997336,2.56056285246314,2.73592102442454,2.66970706723756,2.30296719195592,1.39458740212262
